user_id,first_post_date,last_post_date,content_count,avg_interactions,max_interactions,total_interactions,active_days,avg_sentiment,sentiment_std,avg_title_length,avg_special_chars,post_timestamps,morning_ratio,afternoon_ratio,evening_ratio,night_ratio,viral_content_count,interaction_efficiency_viz,content_engagement_ratio,content_count_norm,content_engagement_ratio_norm,account_age_days,active_days_ratio,posting_consistency,posting_periodicity,content_stability,interaction_efficiency,creator_growth_potential,growth_potential,title_optimization,special_char_usage,sentiment_variation,content_quality_index,prime_time_ratio,time_diversity,activity_score,engagement_index,loyalty_index,viral_capability,viral_potential,influence_score,kmeans_cluster,dbscan_cluster,agg_cluster,gmm_cluster,ensemble_cluster,anomaly_score,is_anomaly,lof_anomaly,cluster_label,log_efficiency
碎花诗,2025-05-23 17:03:41,2025-05-23 17:03:41,1.0,3.0,3.0,3.0,1.0,0.6986579895019531,0.0,15.0,1.0,2025-05-23 17:03:41,0.0,1.0,0.0,0.0,0.0,3.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.38318225065305056,1.0,0.982352939513841,0.976225698834006,0.8903748246887636,0.0,0.8550861710082409,1.0,-7.213475800929758e-11,0.36470587902768176,0.8447914952502629,0.9647058790276817,0.0,0.25652585130247224,0.5058441799699794,0,-1,0,0,0,0.1464636607911065,False,False,0,0.3243868232145673
碗星梦游仙境,2025-07-20 14:36:00,2025-07-20 14:36:00,1.0,59.0,59.0,59.0,1.0,0.22193899750709534,0.0,17.0,2.0,2025-07-20 14:36:00,0.0,1.0,0.0,0.0,0.0,59.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.42590728837738945,1.0,0.982352939513841,0.8886200854299007,0.9142489300162009,0.0,0.6749360043177323,1.0,-7.213475800929758e-11,0.36470587902768176,0.7402741337349685,0.9647058790276817,0.0,0.20248080129531967,0.44729537579556405,1,-1,1,4,1,0.1335878830048624,False,False,0,0.35480830471540586
碧罗珠宝-乌汇嘉-白白,2025-04-05 17:03:41,2025-04-05 17:03:41,1.0,0.0,0.0,0.0,1.0,0.9889929890632629,0.0,14.0,2.0,2025-04-05 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3184384806572499,1.0,0.982352939513841,0.9799714944639413,0.9142489300162009,0.0,0.9610711378478017,1.0,-7.213475800929758e-11,0.36470587902768176,1.0498486515200518,0.9647058790276817,0.0,0.2883213413543405,0.5402892941928367,0,-1,0,7,0,0.08702412709926288,True,True,0,0.2764480671388513
碳酸饮料拜拜,2024-10-27 17:03:41,2024-10-27 17:03:41,1.0,11000.0,11000.0,11000.0,1.0,0.3482620120048523,0.0,11.0,5.0,2024-10-27 17:03:41,0.0,1.0,0.0,0.0,1.0,11000.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.28272775611744067,1.0,0.982352939513841,0.8485630743577833,0.3281201941310943,0.0,0.5083150934979099,1.0,-7.213475800929758e-11,0.36470587902768176,0.6433153209370559,0.9647058790276817,1.0,0.852494528049373,0.5681435797791219,4,-1,4,3,4,-0.003142096608566014,True,False,1,0.24898886991191166
祁若璟【乙女专业户】,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,4456.0,4456.0,4456.0,1.0,0.9306150078773499,0.0,19.0,2.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,1.0,4456.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.32302026384611715,1.0,0.982352939513841,0.8010144720257952,0.9142489300162009,0.0,0.8819594699731154,1.0,-7.213475800929758e-11,0.36470587902768176,0.8732853599736989,0.9647058790276817,1.0,0.9645878409919346,0.6895780021335636,4,-1,4,3,4,0.016076024739348882,False,False,1,0.2799172016036669
祈柘,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,1017.0,1017.0,1017.0,1.0,0.11234699934720993,0.0,13.0,0.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,0.0,1017.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2564126671800178,1.0,0.982352939513841,0.9361686877618887,0.6949985793937281,0.0,0.5811714221676089,1.0,-7.213475800929758e-11,0.36470587902768176,0.7680436480250621,0.9647058790276817,0.0,0.17435142665028266,0.41682188659677394,1,-1,1,0,1,0.14087894017197738,False,False,0,0.2282605707550719
祖玛日常穿搭,2024-12-22 17:03:41,2024-12-22 17:03:41,1.0,106.0,106.0,106.0,1.0,0.41915199160575867,0.0,12.0,4.0,2024-12-22 17:03:41,0.0,1.0,0.0,0.0,0.0,106.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2200682331408069,1.0,0.982352939513841,0.8923658810598359,0.5234964394261298,0.0,0.6116714373639082,1.0,-7.213475800929758e-11,0.36470587902768176,0.7264497716592457,0.9647058790276817,0.0,0.18350143120917245,0.42673439153557124,1,-1,1,0,1,0.1595905489625405,False,False,0,0.19890678598514802
神刃同学,2024-11-11 17:03:41,2024-11-11 17:03:41,1.0,7.0,7.0,7.0,1.0,0.42374399304389954,0.0,22.0,2.0,2024-11-11 17:03:41,0.0,1.0,0.0,0.0,0.0,7.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.23916450350972732,1.0,0.982352939513841,0.6696060519196373,0.9142489300162009,0.0,0.6691996583265792,1.0,-7.213475800929758e-11,0.36470587902768176,0.8233972888220011,0.9647058790276817,0.0,0.20075989749797377,0.44543106334843935,1,-1,0,4,1,0.14292617056313806,False,False,0,0.2144373650279821
神奇的阿茆茆,2025-04-30 17:03:41,2025-04-30 17:03:41,1.0,682.0,682.0,682.0,1.0,0.9970030188560486,0.0,22.0,5.0,2025-04-30 17:03:41,0.0,1.0,0.0,0.0,0.0,682.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.25111215031933526,1.0,0.982352939513841,0.6696060519196373,0.3281201941310943,0.0,0.6649097549689267,1.0,-7.213475800929758e-11,0.36470587902768176,0.7268716896211205,0.9647058790276817,0.0,0.199472926490678,0.4440368447572023,0,-1,0,1,0,0.1297968265911913,False,False,0,0.22403287600322308
神的爱恋诗_official,2025-07-20 15:00:53,2025-07-20 15:00:53,1.0,432.0,432.0,432.0,1.0,0.982994019985199,0.0,13.0,2.0,2025-07-20 15:00:53,0.0,1.0,0.0,0.0,0.0,432.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3370270786649147,1.0,0.982352939513841,0.9361686877618887,0.9142489300162009,0.0,0.9444705459210961,1.0,-7.213475800929758e-11,0.36470587902768176,0.9655539246048461,0.9647058790276817,0.0,0.28334116377632884,0.5348941018166573,0,-1,0,7,0,0.13185324450902186,False,False,0,0.290448551216816
神秘嘉宾,2024-12-10 17:03:41,2024-12-10 17:03:41,1.0,0.0,0.0,0.0,1.0,0.7277479767799377,0.0,12.0,1.0,2024-12-10 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.32877109803831395,1.0,0.982352939513841,0.8923658810598359,0.8903748246887636,0.0,0.8368295608428458,1.0,-7.213475800929758e-11,0.36470587902768176,0.9748467175486553,0.9647058790276817,0.0,0.2510488682528537,0.499910781666226,0,-1,0,0,0,0.1389675434675725,False,False,0,0.28425452865770245
神经小厨娘,2025-05-26 17:03:41,2025-05-26 17:03:41,1.0,2831.0,2831.0,2831.0,1.0,0.41897299885749817,0.0,10.0,1.0,2025-05-26 17:03:41,0.0,1.0,0.0,0.0,0.0,2831.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.17791321224716022,1.0,0.982352939513841,0.8047602676557306,0.8903748246887636,0.0,0.7047026970673308,1.0,-7.213475800929758e-11,0.36470587902768176,0.857447062252737,0.9647058790276817,0.0,0.21141080912019924,0.45696955093918357,1,-1,0,0,1,0.14251490024137253,False,False,0,0.16374440870139056
神经的理性💋💋💋,2024-11-21 17:03:41,2024-11-21 17:03:41,1.0,0.0,0.0,0.0,1.0,0.9624639749526978,0.0,21.0,2.0,2024-11-21 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2727506079531199,1.0,0.982352939513841,0.71340885862169,0.9142489300162009,0.0,0.863373921196863,1.0,-7.213475800929758e-11,0.36470587902768176,0.9404128087805141,0.9647058790276817,0.0,0.2590121763590589,0.5085376987812815,0,-1,0,7,0,0.13652818713364906,False,False,0,0.2411803914691158
福娃爱吃娃娃菜（6.1开稿）,2024-11-20 17:03:41,2024-11-20 17:03:41,1.0,696.0,696.0,696.0,1.0,0.5083690285682678,0.0,17.0,2.0,2024-11-20 17:03:41,0.0,1.0,0.0,0.0,0.0,696.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.39207696619003607,1.0,0.982352939513841,0.8886200854299007,0.9142489300162009,0.0,0.7704126813381231,1.0,-7.213475800929758e-11,0.36470587902768176,0.8622547853393074,0.9647058790276817,0.0,0.23112380440143693,0.47832529582719113,0,-1,0,4,0,0.1647895388267056,False,False,0,0.3307968521868793
福州小米汽车🎃,2025-04-06 17:03:41,2025-04-06 17:03:41,1.0,0.0,0.0,0.0,1.0,0.4567349851131439,0.0,6.0,0.0,2025-04-06 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.19678158735933943,1.0,0.982352939513841,0.62954904084752,0.6949985793937281,0.0,0.593760868451464,1.0,-7.213475800929758e-11,0.36470587902768176,0.7374049031367491,0.9647058790276817,0.0,0.1781282605354392,0.4209134566390269,1,-1,1,0,1,0.13729137089636395,False,False,0,0.17963594322612697
福星酱,2024-10-28 17:03:41,2024-10-28 17:03:41,1.0,82.0,82.0,82.0,1.0,0.37790098786354065,0.0,19.0,3.0,2024-10-28 17:03:41,0.0,1.0,0.0,0.0,0.0,82.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.5261848082059148,1.0,0.982352939513841,0.8010144720257952,0.7188726847211653,0.0,0.6325960482035003,1.0,-7.213475800929758e-11,0.36470587902768176,0.6976888213775844,0.9647058790276817,0.0,0.1897788144610501,0.4335348900584387,1,-1,1,4,1,0.1316712918405834,True,True,0,0.42277103182432274
福气包吖！,2024-06-10 17:03:41,2024-06-10 17:03:41,1.0,0.0,0.0,0.0,1.0,0.6472030282020569,0.0,8.0,1.0,2024-06-10 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2814038972810632,1.0,0.982352939513841,0.7171546542516253,0.8903748246887636,0.0,0.7515775023808153,1.0,-7.213475800929758e-11,0.36470587902768176,0.9117099299992304,0.9647058790276817,0.0,0.2254732507142446,0.47220386266606607,0,-1,0,0,0,0.1461534311409194,False,False,0,0.24795627164243184
福满多,2025-07-20 15:00:53,2025-07-20 15:00:53,1.0,1635.0,1635.0,1635.0,1.0,0.3779999911785126,0.0,11.0,1.0,2025-07-20 15:00:53,0.0,1.0,0.0,0.0,0.0,1635.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.17742385389505744,1.0,0.982352939513841,0.8485630743577833,0.8903748246887636,0.0,0.7056459634083532,1.0,-7.213475800929758e-11,0.36470587902768176,0.8697312159312109,0.9647058790276817,0.0,0.21169378902250593,0.4572761125000159,1,-1,0,0,1,0.1440728939817295,False,False,0,0.1633288772123493
福满特别多,2025-03-22 17:03:41,2025-03-22 17:03:41,1.0,32.0,32.0,32.0,1.0,0.7667940258979797,0.0,4.0,0.0,2025-03-22 17:03:41,0.0,1.0,0.0,0.0,0.0,32.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.24763657209017398,1.0,0.982352939513841,0.5419434274434145,0.6949985793937281,0.0,0.6679120109117074,1.0,-7.213475800929758e-11,0.36470587902768176,0.8257221045573231,0.9647058790276817,0.0,0.2003736032735122,0.445012577938606,1,-1,0,0,1,0.15081340844169205,False,False,0,0.22125101927679822
福猪猪,2024-07-08 17:03:41,2024-07-08 17:03:41,1.0,0.0,0.0,0.0,1.0,0.968870997428894,0.0,6.0,0.0,2024-07-08 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.33648153965814326,1.0,0.982352939513841,0.62954904084752,0.6949985793937281,0.0,0.764472872556714,1.0,-7.213475800929758e-11,0.36470587902768176,0.830719615355975,0.9647058790276817,0.0,0.2293418617670142,0.47639485797323317,0,-1,0,0,0,0.14295365064257143,False,False,0,0.29004044404962437
福石,2024-10-23 17:03:41,2024-10-23 17:03:41,1.0,0.0,0.0,0.0,1.0,0.896041989326477,0.0,15.0,0.0,2024-10-23 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.310282575225145,1.0,0.982352939513841,0.976225698834006,0.6949985793937281,0.0,0.8557554225180705,1.0,-7.213475800929758e-11,0.36470587902768176,0.7944805574359575,0.9647058790276817,0.0,0.25672662675542113,0.506061686710674,0,-1,0,7,0,0.14246968601855836,False,False,0,0.27024282023054247
福福来啦,2024-06-19 17:03:41,2024-06-19 17:03:41,1.0,1320.0,1320.0,1320.0,1.0,0.7624980211257935,0.0,18.0,2.0,2024-06-19 17:03:41,0.0,1.0,0.0,0.0,0.0,1320.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.11952531555906906,1.0,0.982352939513841,0.844817278727848,0.9142489300162009,0.0,0.8405214099566142,1.0,-7.213475800929758e-11,0.36470587902768176,0.8277433011783235,0.9647058790276817,0.0,0.25215642298698426,0.5011106326282007,0,-1,0,4,0,0.1131777136330332,False,False,0,0.11290477007394763
福至心灵,2025-04-27 17:03:41,2025-04-27 17:03:41,1.0,1.0,1.0,1.0,1.0,0.24889500439167023,0.0,12.0,1.0,2025-04-27 17:03:41,0.0,1.0,0.0,0.0,0.0,1.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.4163958303559786,1.0,0.982352939513841,0.8923658810598359,0.8903748246887636,0.0,0.67721190338009,1.0,-7.213475800929758e-11,0.36470587902768176,0.7648223474760523,0.9647058790276817,0.0,0.203163571014027,0.4480350429908303,1,-1,1,0,1,0.1401513459636145,False,False,0,0.34811549741901265
离我远点,2024-07-31 17:03:41,2024-07-31 17:03:41,1.0,464.0,464.0,464.0,1.0,0.6072930097579956,0.0,14.0,0.0,2024-07-31 17:03:41,0.0,1.0,0.0,0.0,0.0,464.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.27300607470588034,1.0,0.982352939513841,0.9799714944639413,0.6949985793937281,0.0,0.7607543612052217,1.0,-7.213475800929758e-11,0.36470587902768176,0.8568518265400633,0.9647058790276817,0.0,0.2282263083615665,0.47518634178399816,0,-1,0,0,0,0.17178140574653517,False,False,0,0.2413810915245124
禾子,2025-01-11 17:03:41,2025-01-11 17:03:41,1.0,1.0,1.0,1.0,1.0,0.2267650067806244,0.0,13.0,1.0,2025-01-11 17:03:41,0.0,1.0,0.0,0.0,0.0,1.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.1929400950787743,1.0,0.982352939513841,0.9361686877618887,0.8903748246887636,0.0,0.6844361730770921,1.0,-7.213475800929758e-11,0.36470587902768176,0.8196476965336146,0.9647058790276817,0.0,0.20533085192312764,0.450382930642356,1,-1,0,0,1,0.136826705426218,False,False,0,0.17642092817420374
禾昕,2024-07-23 17:03:41,2024-07-23 17:03:41,1.0,15.0,15.0,15.0,1.0,0.9950109720230103,0.0,17.0,0.0,2024-07-23 17:03:41,0.0,1.0,0.0,0.0,0.0,15.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.26699875089491204,1.0,0.982352939513841,0.8886200854299007,0.6949985793937281,0.0,0.859543212282213,1.0,-7.213475800929758e-11,0.36470587902768176,0.9565579434429203,0.9647058790276817,0.0,0.2578629636846639,0.5072927183840203,0,-1,0,7,0,0.14599095128968353,False,False,0,0.23665091546236136
秀味食语,2024-09-10 17:03:41,2024-09-10 17:03:41,1.0,2.0,2.0,2.0,1.0,0.03547070175409317,0.0,22.0,3.0,2024-09-10 17:03:41,0.0,1.0,0.0,0.0,0.0,2.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3714126911396308,1.0,0.982352939513841,0.6696060519196373,0.7188726847211653,0.0,0.4746498127982986,1.0,-7.213475800929758e-11,0.36470587902768176,0.6157295755288695,0.9647058790276817,0.0,0.14239494383948959,0.38220236355174814,2,-1,1,4,1,0.060679758133891815,False,False,0,0.3158413699740832
秋刀鱼,2025-07-20 12:21:00,2025-07-20 12:21:00,1.0,107.0,107.0,107.0,1.0,0.47757700085639954,0.0,12.0,1.0,2025-07-20 12:21:00,0.0,1.0,0.0,0.0,0.0,107.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3514844957700102,1.0,0.982352939513841,0.8923658810598359,0.8903748246887636,0.0,0.7534392355349997,1.0,-7.213475800929758e-11,0.36470587902768176,0.8730079238271147,0.9647058790276817,0.0,0.2260317706604999,0.472808925941176,0,-1,1,0,1,0.17177710220359155,False,False,0,0.30120361480027585
秋刀鱼混剪,2025-07-19 15:29:07,2025-07-19 15:29:07,1.0,142.0,142.0,142.0,1.0,0.5,0.0,3.0,1.0,2025-07-19 15:29:07,0.0,1.0,0.0,0.0,0.0,142.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.17843789862410508,1.0,0.982352939513841,0.4981406207413619,0.8903748246887636,0.0,0.6295051484767086,1.0,-7.213475800929758e-11,0.36470587902768176,0.6963596788429258,0.9647058790276817,0.0,0.18885154454301256,0.43253034764723136,1,-1,1,0,1,0.13628560100366943,False,False,0,0.1641897467354346
秋喜,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,1584.0,1584.0,1584.0,1.0,0.9591100215911865,0.0,14.0,2.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,0.0,1584.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.33419172906313355,1.0,0.982352939513841,0.9799714944639413,0.9142489300162009,0.0,0.951110148690443,1.0,-7.213475800929758e-11,0.36470587902768176,0.9274232435463465,0.9647058790276817,0.0,0.2853330446071329,0.537051972716695,0,-1,0,7,0,0.1383039794703408,False,False,0,0.2883256621008758
秋小白,2024-10-28 17:03:41,2024-10-28 17:03:41,1.0,345.0,345.0,345.0,1.0,0.940110981464386,0.0,40.0,4.0,2024-10-28 17:03:41,0.0,1.0,0.0,0.0,0.0,345.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.41997827440403246,1.0,0.982352939513841,0.0,0.5234964394261298,0.0,0.48786914029683864,1.0,-7.213475800929758e-11,0.36470587902768176,0.7271053867012123,0.9647058790276817,0.0,0.1463607420890516,0.3864986449887736,2,-1,3,1,2,0.053074745440868765,False,False,0,0.3506415717806574
秋就是这个秋,2024-11-19 17:03:41,2024-11-19 17:03:41,1.0,110.0,110.0,110.0,1.0,0.9955899715423584,0.0,17.0,1.0,2024-11-19 17:03:41,0.0,1.0,0.0,0.0,0.0,110.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.23539623378374663,1.0,0.982352939513841,0.8886200854299007,0.8903748246887636,0.0,0.9248616272203409,1.0,-7.213475800929758e-11,0.36470587902768176,0.8621159578909368,0.9647058790276817,0.0,0.27745848816610225,0.5285212032389119,0,-1,0,7,0,0.14423761023129889,False,False,0,0.21139175569459276
秋日私语,2024-09-25 17:03:41,2024-09-25 17:03:41,1.0,239.0,239.0,239.0,1.0,0.7855560183525085,0.0,20.0,1.0,2024-09-25 17:03:41,0.0,1.0,0.0,0.0,0.0,239.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2713205365986141,1.0,0.982352939513841,0.7572116653237426,0.8903748246887636,0.0,0.8110475027883383,1.0,-7.213475800929758e-11,0.36470587902768176,0.863570849386526,0.9647058790276817,0.0,0.24331425083650146,0.491531612798511,0,-1,0,4,0,0.1631317369769416,False,False,0,0.2400561528579495
秋桑,2025-07-20 12:21:00,2025-07-20 12:21:00,1.0,2011.0,2011.0,2011.0,1.0,0.5137310028076172,0.0,6.0,0.0,2025-07-20 12:21:00,0.0,1.0,0.0,0.0,0.0,2011.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.38108570875383735,1.0,0.982352939513841,0.62954904084752,0.6949985793937281,0.0,0.6127595410162884,1.0,-7.213475800929758e-11,0.36470587902768176,0.780201344471348,0.9647058790276817,0.0,0.1838278623048865,0.4270880252225948,1,-1,1,0,1,0.14747627425205834,False,False,0,0.32286993532091607
秋水,2024-08-12 17:03:41,2024-08-12 17:03:41,1.0,118.0,118.0,118.0,1.0,0.5,0.0,6.0,1.0,2024-08-12 17:03:41,0.0,1.0,0.0,0.0,0.0,118.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.34474263978146863,1.0,0.982352939513841,0.62954904084752,0.8903748246887636,0.0,0.6733079551787612,1.0,-7.213475800929758e-11,0.36470587902768176,0.8280936166728914,0.9647058790276817,0.0,0.20199238655362836,0.44676625982539847,1,-1,1,0,1,0.16486904920607515,False,False,0,0.2962026488574586
秋灵,2024-12-18 17:03:41,2024-12-18 17:03:41,1.0,3357.0,3357.0,3357.0,1.0,0.4461970031261444,0.0,8.0,1.0,2024-12-18 17:03:41,0.0,1.0,0.0,0.0,0.0,3357.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2718927618258221,1.0,0.982352939513841,0.7171546542516253,0.8903748246887636,0.0,0.6845754940221779,1.0,-7.213475800929758e-11,0.36470587902768176,0.837821880817393,0.9647058790276817,0.0,0.20537264820665335,0.4504282099495089,1,-1,0,0,1,0.15215088118573278,False,False,0,0.2405061546232115
秋瓷炫,2025-05-04 17:03:41,2025-05-04 17:03:41,1.0,6012.0,6012.0,6012.0,1.0,0.9993820190429688,0.0,18.0,2.0,2025-05-04 17:03:41,0.0,1.0,0.0,0.0,1.0,6012.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.21814550430726926,1.0,0.982352939513841,0.844817278727848,0.9142489300162009,0.0,0.9194827425956725,1.0,-7.213475800929758e-11,0.36470587902768176,1.0297514833364976,0.9647058790276817,1.0,0.9758448227787018,0.7017730657358947,4,-1,4,3,4,-0.035380091746602615,True,False,1,0.19732962381715355
秋秋,2025-07-20 14:36:00,2025-07-20 14:36:00,1.0,120.0,120.0,120.0,1.0,0.450296014547348,0.0,5.0,0.0,2025-07-20 14:36:00,0.0,1.0,0.0,0.0,0.0,120.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3571227066849935,1.0,0.982352939513841,0.5857462341454672,0.6949985793937281,0.0,0.5770136093621812,1.0,-7.213475800929758e-11,0.36470587902768176,0.7522999337081575,0.9647058790276817,0.0,0.17310408280865433,0.41547059743500997,1,-1,1,0,1,0.15094999901516454,False,False,0,0.3053668017351593
秋秋不午睡🌥,2024-10-23 17:03:41,2024-10-23 17:03:41,1.0,614.0,614.0,614.0,1.0,0.9435099959373474,0.0,8.0,0.0,2024-10-23 17:03:41,0.0,1.0,0.0,0.0,0.0,614.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.14336461540168116,1.0,0.982352939513841,0.7171546542516253,0.6949985793937281,0.0,0.7852210765275669,1.0,-7.213475800929758e-11,0.36470587902768176,0.9218631316050634,0.9647058790276817,0.0,0.23556632295827007,0.48313802426376035,0,-1,0,0,0,0.12289667452470421,False,False,0,0.13397533254508334
秋秋吖~,2024-08-13 17:03:41,2024-08-13 17:03:41,1.0,10.0,10.0,10.0,1.0,0.294622004032135,0.0,11.0,0.0,2024-08-13 17:03:41,0.0,1.0,0.0,0.0,0.0,10.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.19675462257037502,1.0,0.982352939513841,0.8485630743577833,0.6949985793937281,0.0,0.6127278859278822,1.0,-7.213475800929758e-11,0.36470587902768176,0.8354407430721909,0.9647058790276817,0.0,0.18381836577836466,0.42707773731886284,1,-1,1,0,1,0.13699753488782862,False,False,0,0.1796134118862177
种太阳啦🌞,2024-08-31 17:03:41,2024-08-31 17:03:41,1.0,56.0,56.0,56.0,1.0,0.8326950073242188,0.0,11.0,0.0,2024-08-31 17:03:41,0.0,1.0,0.0,0.0,0.0,56.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.19756217560187708,1.0,0.982352939513841,0.8485630743577833,0.6949985793937281,0.0,0.7920855536919101,1.0,-7.213475800929758e-11,0.36470587902768176,0.8995999630601537,0.9647058790276817,0.0,0.23762566610757302,0.4853689793421719,0,-1,0,0,0,0.1572413918112502,False,False,0,0.1802879701257457
种草大户萌叔Joey,2024-11-02 17:03:41,2024-11-02 17:03:41,1.0,1712.0,1712.0,1712.0,1.0,0.9735940098762512,0.0,8.0,1.0,2024-11-02 17:03:41,0.0,1.0,0.0,0.0,0.0,1712.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3805226438165824,1.0,0.982352939513841,0.7171546542516253,0.8903748246887636,0.0,0.8603744962722134,1.0,-7.213475800929758e-11,0.36470587902768176,0.9444090984622668,0.9647058790276817,0.0,0.258112348881664,0.5075628856807705,0,-1,0,0,0,0.13599215925611913,False,False,0,0.32246215487331326
科技宅风暴,2025-01-09 17:03:41,2025-01-09 17:03:41,1.0,3.0,3.0,3.0,1.0,0.5242030024528503,0.0,15.0,1.0,2025-01-09 17:03:41,0.0,1.0,0.0,0.0,0.0,3.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.30329787515911866,1.0,0.982352939513841,0.976225698834006,0.8903748246887636,0.0,0.79693450865854,1.0,-7.213475800929758e-11,0.36470587902768176,0.9245510320346371,0.9647058790276817,0.0,0.239080352597562,0.4869448897063266,0,-1,0,0,0,0.14927780240955846,False,False,0,0.2648978791988143
